1796618941,Aleksandr Shevchenko Ministry,aleksandrshevchenkoorg,False
1747414469,Церковь Дверь в Небо,churchskydoor,False
18278262990,Людмила,lubmila74,False
2131476707,Dana,mmm.danon21,False
776237362,"Церковь ""Новая Жизнь""",newlife__church,False
13680306211,🅳🅸🅰🅽🅰 🅷🅾🅽🅲🅷🅰🆁🅾🆅🅰,gonch.di,False
4083367349,Alik)))🎶,_alik_gorich_,False
8474443130,Svetlana Bogdanova,bogdanova160598,False
16096821313,"Слово из Библии, Статусы",statusislovo,False
2062289706,Ivan_NG,ivan.ivanenko.ng,False
507834061,,mlt.worship,False
11071396240,Мария Габриадзе,mariiagabriadze,False
344540099,Lesia Zhmur,zhmuriwka,False
4255416342,Robert Cherniga,robert_cherniga,False
5577696029,Артик Бондаренко,artik_bondarenko579,False
12653578607,christian girl,_in_love_with_god_,False
17346738487,Kozlov Alexander,alexkosslov,False
3596035279,Евгений,ship_motors1,False
4159068025,Anna Bogoslavskaya🌟,annabogoslavskaya,False
7959872330,Andrew,gn_andy_il,False
1688688534,❤️Kovcheg Youth🙏🏽,kovcheg_youth,False
3278094280,🅑🅔🅔 🅦🅗🅘🅣🅔 🐝,pray4beewhite,False
2926763000,ХРИСТИАНСКИЙ ДЕТСКИЙ КАНАЛ,khristianskii_detskii_kanal,False
8568066404,Алексей Азарцов,alekseiazartsov,False
5350443187,Светличный Николай,nik0511svet,False
26708491,🦿Пастор с одной ногой🦿,pastor.iamzc,False
5754527715,,andreymatseyko,False
440502954,Свежее Слово От Господа!,mikropropovedi,False
2303761834,Макс Щербинин,maxsherbinin,False
1601461395,ᴀɴᴀsᴛᴀsɪᴀ sᴠᴇᴛʟɪᴄʜɴᴀʏᴀ,anastasia_svetlichnaya29,False
6175352668,Maks Krupey,maks_krupey,False
1695471896,Ｅｌｉｚａｖｅｔａ,elizaveta_babiychuk,False
6332056543,,__happy_21080907,False
7246422984,Светлана Лобойко,svitlanalobojko,False
1061274215,Молодіжний рух ”Орієнтир“,orientyr_youth,False
7165564459,Believer,believer_ua,False
3556710260,Аля Гавриленко,alinka_2492,False
2678938316,Raya,it.s.rach,False
7555815974,Церковь Добрая Весть,churchdobrayavest,False
4704861421,Mary Verner,marichka_1876,False
